Package,Class,Field,Type,Description Rating,Has Example?
powerpoint,PowerPoint.GeometricShapeType,"cloudCallout",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"corner",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"cornerTabs",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"cube",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"curvedDownArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"curvedLeftArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"curvedRightArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"curvedUpArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"decagon",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"diagonalStripe",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"diamond",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"dodecagon",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"donut",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"doubleWave",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"downArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"downArrowCallout",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"ellipse",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"ellipseRibbon",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"ellipseRibbon2",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartAlternateProcess",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartCollate",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartConnector",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartDecision",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartDelay",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartDisplay",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartDocument",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartExtract",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartInputOutput",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartInternalStorage",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartMagneticDisk",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartMagneticDrum",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartMagneticTape",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartManualInput",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartManualOperation",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartMerge",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartMultidocument",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartOfflineStorage",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartOffpageConnector",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartOnlineStorage",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartOr",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartPredefinedProcess",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartPreparation",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartProcess",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartPunchedCard",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartPunchedTape",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartSort",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartSummingJunction",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"flowChartTerminator",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"foldedCorner",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"frame",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"funnel",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"gear6",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"gear9",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"halfFrame",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"heart",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"heptagon",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"hexagon",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"homePlate",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"horizontalScroll",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"irregularSeal1",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"irregularSeal2",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"leftArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"leftArrowCallout",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"leftBrace",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"leftBracket",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"leftCircularArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"leftRightArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"leftRightArrowCallout",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"leftRightCircularArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"leftRightRibbon",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"leftRightUpArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"leftUpArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"lightningBolt",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"lineInverse",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"mathDivide",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"mathEqual",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"mathMinus",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"mathMultiply",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"mathNotEqual",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"mathPlus",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"moon",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"nonIsoscelesTrapezoid",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"noSmoking",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"notchedRightArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"octagon",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"parallelogram",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"pentagon",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"pie",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"pieWedge",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"plaque",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"plaqueTabs",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"plus",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"quadArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"quadArrowCallout",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"rectangle",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"ribbon",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"ribbon2",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"rightArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"rightArrowCallout",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"rightBrace",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"rightBracket",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"rightTriangle",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"round1Rectangle",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"round2DiagonalRectangle",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"round2SameRectangle",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"roundRectangle",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"smileyFace",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"snip1Rectangle",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"snip2DiagonalRectangle",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"snip2SameRectangle",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"snipRoundRectangle",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"squareTabs",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"star10",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"star12",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"star16",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"star24",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"star32",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"star4",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"star5",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"star6",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"star7",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"star8",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"stripedRightArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"sun",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"swooshArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"teardrop",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"trapezoid",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"triangle",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"upArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"upArrowCallout",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"upDownArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"upDownArrowCallout",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"uturnArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"verticalScroll",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"wave",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"wedgeEllipseCallout",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"wedgeRectCallout",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"wedgeRRectCallout",EnumField,Great,false
powerpoint,PowerPoint.Graphic,N/A,Class,Fine,false
powerpoint,PowerPoint.Graphic,"context",Property,Excellent,false
powerpoint,PowerPoint.Graphic,"shape",Property,Great,false
powerpoint,PowerPoint.Graphic,"convertToShape()",Method,Missing,false
powerpoint,PowerPoint.Graphic,"load(options)",Method,Great,false
powerpoint,PowerPoint.Graphic,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.Graphic,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.Graphic,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.Hyperlink,N/A,Class,Fine,false
powerpoint,PowerPoint.Hyperlink,"address",Property,Excellent,false
powerpoint,PowerPoint.Hyperlink,"context",Property,Excellent,false
powerpoint,PowerPoint.Hyperlink,"screenTip",Property,Great,false
powerpoint,PowerPoint.Hyperlink,"type",Property,Excellent,false
powerpoint,PowerPoint.Hyperlink,"delete()",Method,Poor,false
powerpoint,PowerPoint.Hyperlink,"getLinkedShapeOrNullObject()",Method,Excellent,false
powerpoint,PowerPoint.Hyperlink,"getLinkedTextRangeOrNullObject()",Method,Excellent,false
powerpoint,PowerPoint.Hyperlink,"load(options)",Method,Great,false
powerpoint,PowerPoint.Hyperlink,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.Hyperlink,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.Hyperlink,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.HyperlinkAddOptions,N/A,Interface,Great,false
powerpoint,PowerPoint.HyperlinkAddOptions,"address",Property,Excellent,false
powerpoint,PowerPoint.HyperlinkAddOptions,"screenTip",Property,Great,false
powerpoint,PowerPoint.HyperlinkCollection,N/A,Class,Fine,false
powerpoint,PowerPoint.HyperlinkCollection,"context",Property,Excellent,false
powerpoint,PowerPoint.HyperlinkCollection,"items",Property,Great,false
powerpoint,PowerPoint.HyperlinkCollection,"add(target, options)",Method,Excellent,false
powerpoint,PowerPoint.HyperlinkCollection,"getCount()",Method,Fine,false
powerpoint,PowerPoint.HyperlinkCollection,"getItemAt(index)",Method,Excellent,false
powerpoint,PowerPoint.HyperlinkCollection,"load(options)",Method,Great,false
powerpoint,PowerPoint.HyperlinkCollection,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.HyperlinkCollection,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.HyperlinkCollection,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.HyperlinkScopedCollection,N/A,Class,Fine,false
powerpoint,PowerPoint.HyperlinkScopedCollection,"context",Property,Excellent,false
powerpoint,PowerPoint.HyperlinkScopedCollection,"items",Property,Great,false
powerpoint,PowerPoint.HyperlinkScopedCollection,"getCount()",Method,Fine,false
powerpoint,PowerPoint.HyperlinkScopedCollection,"getItemAt(index)",Method,Excellent,false
powerpoint,PowerPoint.HyperlinkScopedCollection,"load(options)",Method,Great,false
powerpoint,PowerPoint.HyperlinkScopedCollection,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.HyperlinkScopedCollection,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.HyperlinkScopedCollection,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.HyperlinkType,N/A,Enum,Good,false
powerpoint,PowerPoint.HyperlinkType,"shape",EnumField,Excellent,false
powerpoint,PowerPoint.HyperlinkType,"textRange",EnumField,Excellent,false
powerpoint,PowerPoint.InsertSlideFormatting,N/A,Enum,Good,false
powerpoint,PowerPoint.InsertSlideFormatting,"keepSourceFormatting",EnumField,Great,false
powerpoint,PowerPoint.InsertSlideFormatting,"useDestinationTheme",EnumField,Great,false
powerpoint,PowerPoint.InsertSlideOptions,N/A,Interface,Good,false
powerpoint,PowerPoint.InsertSlideOptions,"formatting",Property,Excellent,false
powerpoint,PowerPoint.InsertSlideOptions,"sourceSlideIds",Property,Excellent,false
powerpoint,PowerPoint.InsertSlideOptions,"targetSlideId",Property,Excellent,false
powerpoint,PowerPoint.Margins,N/A,Class,Fine,false
powerpoint,PowerPoint.Margins,"bottom",Property,Good,false
powerpoint,PowerPoint.Margins,"context",Property,Excellent,false
powerpoint,PowerPoint.Margins,"left",Property,Good,false
powerpoint,PowerPoint.Margins,"right",Property,Good,false
powerpoint,PowerPoint.Margins,"top",Property,Good,false
powerpoint,PowerPoint.Margins,"load(options)",Method,Great,false
powerpoint,PowerPoint.Margins,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.Margins,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.Margins,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.PageSetup,N/A,Class,Fine,false
powerpoint,PowerPoint.PageSetup,"context",Property,Excellent,false
powerpoint,PowerPoint.PageSetup,"slideHeight",Property,Great,false
powerpoint,PowerPoint.PageSetup,"slideWidth",Property,Great,false
powerpoint,PowerPoint.PageSetup,"load(options)",Method,Great,false
powerpoint,PowerPoint.PageSetup,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.PageSetup,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.PageSetup,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.ParagraphFormat,N/A,Class,Good,false
powerpoint,PowerPoint.ParagraphFormat,"bulletFormat",Property,Excellent,false
powerpoint,PowerPoint.ParagraphFormat,"context",Property,Excellent,false
powerpoint,PowerPoint.ParagraphFormat,"horizontalAlignment",Property,Excellent,false
powerpoint,PowerPoint.ParagraphFormat,"indentLevel",Property,Great,false
powerpoint,PowerPoint.ParagraphFormat,"load(options)",Method,Great,false
powerpoint,PowerPoint.ParagraphFormat,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.ParagraphFormat,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.ParagraphFormat,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.ParagraphHorizontalAlignment,N/A,Enum,Excellent,false
powerpoint,PowerPoint.ParagraphHorizontalAlignment,"center",EnumField,Great,false
powerpoint,PowerPoint.ParagraphHorizontalAlignment,"distributed",EnumField,Great,false
powerpoint,PowerPoint.ParagraphHorizontalAlignment,"justify",EnumField,Great,false
powerpoint,PowerPoint.ParagraphHorizontalAlignment,"justifyLow",EnumField,Excellent,false
