Class,Field,Type,Description Rating,Has Example?
Office.MailboxEnums.ResponseType,Accepted,EnumField,Fine,false
Office.MailboxEnums.ResponseType,Declined,EnumField,Fine,false
Office.MailboxEnums.ResponseType,None,EnumField,Fine,false
Office.MailboxEnums.ResponseType,Organizer,EnumField,Fine,false
Office.MailboxEnums.ResponseType,Tentative,EnumField,Fine,false
Office.MailboxEnums.RestVersion,N/A,Class,Good,false
Office.MailboxEnums.RestVersion,Beta,EnumField,Poor,false
Office.MailboxEnums.RestVersion,v1_0,EnumField,Poor,false
Office.MailboxEnums.RestVersion,v2_0,EnumField,Poor,false
Office.MailboxEnums.SourceProperty,N/A,Class,Good,false
Office.MailboxEnums.SourceProperty,Body,EnumField,Fine,false
Office.MailboxEnums.SourceProperty,Subject,EnumField,Fine,false
Office.MailboxEnums.WeekNumber,N/A,Class,Good,false
Office.MailboxEnums.WeekNumber,First,EnumField,Poor,false
Office.MailboxEnums.WeekNumber,Fourth,EnumField,Poor,false
Office.MailboxEnums.WeekNumber,Last,EnumField,Poor,false
Office.MailboxEnums.WeekNumber,Second,EnumField,Poor,false
Office.MailboxEnums.WeekNumber,Third,EnumField,Poor,false
Office.MasterCategories,N/A,Class,Good,false
Office.MasterCategories,addAsync(categories,Method,Good,false
Office.MasterCategories,getAsync(options,Method,Good,false
Office.MasterCategories,getAsync(callback),Method,Good,true
Office.MasterCategories,removeAsync(categories,Method,Good,false
Office.MeetingSuggestion,N/A,Class,Good,true
Office.MeetingSuggestion,attendees,Method,Fine,false
Office.MeetingSuggestion,end,Method,Fine,false
Office.MeetingSuggestion,location,Method,Fine,false
Office.MeetingSuggestion,meetingString,Method,Fine,false
Office.MeetingSuggestion,start,Method,Fine,false
Office.MeetingSuggestion,subject,Method,Fine,false
Office.Message,N/A,Class,Good,false
Office.MessageCompose,N/A,Class,Good,false
Office.MessageCompose,bcc,Method,Good,false
Office.MessageCompose,body,Method,Good,false
Office.MessageCompose,categories,Method,Good,false
Office.MessageCompose,cc,Method,Good,false
Office.MessageCompose,conversationId,Method,Good,false
Office.MessageCompose,delayDeliveryTime,Method,Good,false
Office.MessageCompose,from,Method,Good,false
Office.MessageCompose,internetHeaders,Method,Good,false
Office.MessageCompose,itemType,Method,Good,false
Office.MessageCompose,notificationMessages,Method,Good,false
Office.MessageCompose,seriesId,Method,Good,false
Office.MessageCompose,sessionData,Method,Good,false
Office.MessageCompose,subject,Method,Good,false
Office.MessageCompose,to,Method,Good,false
Office.MessageCompose,addFileAttachmentAsync(uri,Method,Good,false
Office.MessageCompose,addFileAttachmentFromBase64Async(base64File,Method,Good,false
Office.MessageCompose,addHandlerAsync(eventType,Method,Good,false
Office.MessageCompose,addItemAttachmentAsync(itemId,Method,Good,false
Office.MessageCompose,close(),Method,Good,true
Office.MessageCompose,disableClientSignatureAsync(options,Method,Good,true
Office.MessageCompose,disableClientSignatureAsync(callback),Method,Good,false
Office.MessageCompose,getAttachmentContentAsync(attachmentId,Method,Good,false
Office.MessageCompose,getAttachmentsAsync(options,Method,Good,true
Office.MessageCompose,getAttachmentsAsync(callback),Method,Good,false
Office.MessageCompose,getComposeTypeAsync(options,Method,Good,false
Office.MessageCompose,getComposeTypeAsync(callback),Method,Good,true
Office.MessageCompose,getInitializationContextAsync(options,Method,Good,true
Office.MessageCompose,getInitializationContextAsync(callback),Method,Good,false
Office.MessageCompose,getItemIdAsync(options,Method,Good,false
Office.MessageCompose,getItemIdAsync(callback),Method,Good,true
Office.MessageCompose,getSelectedDataAsync(coercionType,Method,Good,true
Office.MessageCompose,getSharedPropertiesAsync(options,Method,Good,true
Office.MessageCompose,getSharedPropertiesAsync(callback),Method,Good,true
Office.MessageCompose,isClientSignatureEnabledAsync(options,Method,Good,true
Office.MessageCompose,isClientSignatureEnabledAsync(callback),Method,Good,false
Office.MessageCompose,loadCustomPropertiesAsync(callback,Method,Good,true
Office.MessageCompose,removeAttachmentAsync(attachmentId,Method,Good,false
Office.MessageCompose,removeHandlerAsync(eventType,Method,Good,false
Office.MessageCompose,saveAsync(options,Method,Good,false
Office.MessageCompose,saveAsync(callback),Method,Good,true
Office.MessageCompose,setSelectedDataAsync(data,Method,Good,false
Office.MessageRead,N/A,Class,Good,false
Office.MessageRead,attachments,Method,Good,false
Office.MessageRead,body,Method,Good,false
Office.MessageRead,categories,Method,Good,false
Office.MessageRead,cc,Method,Good,false
Office.MessageRead,conversationId,Method,Good,false
Office.MessageRead,dateTimeCreated,Method,Good,false
Office.MessageRead,dateTimeModified,Method,Good,false
Office.MessageRead,end,Method,Good,false
Office.MessageRead,from,Method,Good,false
Office.MessageRead,internetMessageId,Method,Good,false
Office.MessageRead,itemClass,Method,Good,false
Office.MessageRead,itemId,Method,Good,false
Office.MessageRead,itemType,Method,Good,false
Office.MessageRead,location,Method,Good,false
Office.MessageRead,normalizedSubject,Method,Good,false
Office.MessageRead,notificationMessages,Method,Good,false
Office.MessageRead,recurrence,Method,Good,false
Office.MessageRead,sender,Method,Good,false
Office.MessageRead,seriesId,Method,Good,false
Office.MessageRead,start,Method,Good,false
Office.MessageRead,subject,Method,Good,false
Office.MessageRead,to,Method,Good,false
Office.MessageRead,addHandlerAsync(eventType,Method,Good,false
Office.MessageRead,displayReplyAllForm(formData),Method,Good,true
Office.MessageRead,displayReplyAllFormAsync(formData,Method,Good,false
Office.MessageRead,displayReplyForm(formData),Method,Good,true
Office.MessageRead,displayReplyFormAsync(formData,Method,Good,false
Office.MessageRead,getAllInternetHeadersAsync(options,Method,Good,true
Office.MessageRead,getAllInternetHeadersAsync(callback),Method,Good,false
Office.MessageRead,getAttachmentContentAsync(attachmentId,Method,Good,false
Office.MessageRead,getEntities(),Method,Good,true
Office.MessageRead,getEntitiesByType(entityType),Method,Good,true
Office.MessageRead,getFilteredEntitiesByName(name),Method,Good,true
Office.MessageRead,getInitializationContextAsync(options,Method,Good,true
Office.MessageRead,getInitializationContextAsync(callback),Method,Good,false
Office.MessageRead,getRegExMatches(),Method,Good,true
Office.MessageRead,getRegExMatchesByName(name),Method,Good,true
Office.MessageRead,getSelectedEntities(),Method,Good,true
Office.MessageRead,getSelectedRegExMatches(),Method,Good,true
Office.MessageRead,getSharedPropertiesAsync(options,Method,Good,true
Office.MessageRead,getSharedPropertiesAsync(callback),Method,Good,true
Office.MessageRead,loadCustomPropertiesAsync(callback,Method,Good,true
Office.MessageRead,removeHandlerAsync(eventType,Method,Good,false
Office.NotificationMessageAction,N/A,Class,Good,true
Office.NotificationMessageAction,actionText,Method,Fine,false
Office.NotificationMessageAction,actionType,Method,Good,false
Office.NotificationMessageAction,commandId,Method,Fine,false
Office.NotificationMessageAction,contextData,Method,Good,false
Office.NotificationMessageDetails,N/A,Class,Good,false
Office.NotificationMessageDetails,actions,Method,Good,false
Office.NotificationMessageDetails,icon,Method,Good,false
Office.NotificationMessageDetails,key,Method,Fine,false
Office.NotificationMessageDetails,message,Method,Good,false
Office.NotificationMessageDetails,persistent,Method,Good,false
Office.NotificationMessageDetails,type,Method,Good,false
Office.NotificationMessages,N/A,Class,Good,false
Office.NotificationMessages,addAsync(key,Method,Good,false
Office.NotificationMessages,getAllAsync(options,Method,Good,true
Office.NotificationMessages,getAllAsync(callback),Method,Good,false
Office.NotificationMessages,removeAsync(key,Method,Good,false
Office.NotificationMessages,replaceAsync(key,Method,Good,false
Office.OfficeThemeChangedEventArgs,N/A,Class,Good,false
Office.OfficeThemeChangedEventArgs,officeTheme,Method,Good,false
Office.OfficeThemeChangedEventArgs,type,Method,Good,false
Office.Organizer,N/A,Class,Good,false
Office.Organizer,getAsync(options,Method,Good,true
Office.Organizer,getAsync(callback),Method,Good,false
Office.PhoneNumber,N/A,Class,Good,true
Office.PhoneNumber,originalPhoneString,Method,Fine,false
Office.PhoneNumber,phoneString,Method,Good,false
Office.PhoneNumber,type,Method,Fine,false
Office.Recipients,N/A,Class,Good,false
Office.Recipients,addAsync(recipients,Method,Good,false
Office.Recipients,getAsync(options,Method,Good,false
Office.Recipients,getAsync(callback),Method,Good,true
Office.Recipients,setAsync(recipients,Method,Fine,true
Office.RecipientsChangedEventArgs,N/A,Class,Good,false
Office.RecipientsChangedEventArgs,changedRecipientFields,Method,Good,false
Office.RecipientsChangedEventArgs,type,Method,Good,false
Office.RecipientsChangedFields,N/A,Class,Good,false
Office.RecipientsChangedFields,bcc,Method,Good,false
Office.RecipientsChangedFields,cc,Method,Good,false
Office.RecipientsChangedFields,optionalAttendees,Method,Good,false
Office.RecipientsChangedFields,requiredAttendees,Method,Good,false
Office.RecipientsChangedFields,resources,Method,Good,false
Office.RecipientsChangedFields,to,Method,Good,false
Office.Recurrence,N/A,Class,Good,false
Office.Recurrence,recurrenceProperties,Method,Good,false
Office.Recurrence,recurrenceTimeZone,Method,Good,false
Office.Recurrence,recurrenceType,Method,Good,false
Office.Recurrence,seriesTime,Method,Good,false
Office.Recurrence,getAsync(options,Method,Good,true
Office.Recurrence,getAsync(callback),Method,Good,false
Office.Recurrence,setAsync(recurrencePattern,Method,Good,false
Office.RecurrenceChangedEventArgs,N/A,Class,Good,false
Office.RecurrenceChangedEventArgs,recurrence,Method,Good,false
Office.RecurrenceChangedEventArgs,type,Method,Good,false
Office.RecurrenceProperties,N/A,Class,Good,true
Office.RecurrenceProperties,dayOfMonth,Method,Fine,false
Office.RecurrenceProperties,dayOfWeek,Method,Fine,false
Office.RecurrenceProperties,days,Method,Good,false
Office.RecurrenceProperties,firstDayOfWeek,Method,Good,false
Office.RecurrenceProperties,interval,Method,Fine,false
Office.RecurrenceProperties,month,Method,Poor,false
Office.RecurrenceProperties,weekNumber,Method,Fine,false
Office.RecurrenceTimeZone,N/A,Class,Good,true
Office.RecurrenceTimeZone,name,Method,Fine,false
Office.RecurrenceTimeZone,offset,Method,Fine,false
Office.ReplyFormAttachment,N/A,Class,Good,false
Office.ReplyFormAttachment,inLine,Method,Good,false
Office.ReplyFormAttachment,itemId,Method,Good,false
Office.ReplyFormAttachment,name,Method,Fine,false
Office.ReplyFormAttachment,type,Method,Good,false
Office.ReplyFormAttachment,url,Method,Good,false
Office.ReplyFormData,N/A,Class,Good,false
Office.ReplyFormData,attachments,Method,Fine,false
Office.ReplyFormData,callback,Method,Fine,false
Office.ReplyFormData,htmlBody,Method,Good,false
Office.ReplyFormData,options,Method,Good,false
Office.RoamingSettings,N/A,Class,Good,false
Office.RoamingSettings,get(name),Method,Good,true
Office.RoamingSettings,remove(name),Method,Fine,false
Office.RoamingSettings,saveAsync(callback),Method,Good,true
Office.RoamingSettings,set(name,Method,Good,true
Office.Sensitivity,N/A,Class,Good,false
Office.Sensitivity,getAsync(options,Method,Good,false
Office.Sensitivity,getAsync(callback),Method,Good,true
Office.Sensitivity,setAsync(sensitivity,Method,Good,false
Office.SeriesTime,N/A,Class,Good,false
Office.SeriesTime,getDuration(),Method,Good,true
Office.SeriesTime,getEndDate(),Method,Good,true
Office.SeriesTime,getEndTime(),Method,Good,true
Office.SeriesTime,getStartDate(),Method,Good,true
Office.SeriesTime,getStartTime(),Method,Good,true
Office.SeriesTime,setDuration(minutes),Method,Good,true
Office.SeriesTime,setEndDate(year,Method,Good,true
Office.SeriesTime,setEndDate(date),Method,Good,true
Office.SeriesTime,setStartDate(year,Method,Good,true
Office.SeriesTime,setStartDate(date),Method,Good,true
Office.SeriesTime,setStartTime(hours,Method,Good,true
Office.SeriesTime,setStartTime(time),Method,Good,true
Office.SessionData,N/A,Class,Good,false
Office.SessionData,clearAsync(options,Method,Good,true
Office.SessionData,clearAsync(callback),Method,Good,false
Office.SessionData,getAllAsync(callback),Method,Good,true
Office.SessionData,getAsync(name,Method,Good,true
Office.SessionData,removeAsync(name,Method,Good,false
Office.SessionData,setAsync(name,Method,Good,false
Office.SharedProperties,N/A,Class,Good,false
Office.SharedProperties,delegatePermissions,Method,Fine,false
Office.SharedProperties,owner,Method,Fine,false
Office.SharedProperties,targetMailbox,Method,Good,false
Office.SharedProperties,targetRestUrl,Method,Fine,false
Office.Subject,N/A,Class,Good,false
Office.Subject,getAsync(options,Method,Good,false
Office.Subject,getAsync(callback),Method,Good,true
Office.Subject,setAsync(subject,Method,Good,false
Office.TaskSuggestion,N/A,Class,Good,true
Office.TaskSuggestion,assignees,Method,Fine,false
Office.TaskSuggestion,taskString,Method,Fine,false
Office.Time,N/A,Class,Good,false
Office.Time,getAsync(options,Method,Good,false
Office.Time,getAsync(callback),Method,Good,true
Office.Time,setAsync(dateTime,Method,Good,false
Office.UserProfile,N/A,Class,Good,false
Office.UserProfile,accountType,Method,Good,false
Office.UserProfile,displayName,Method,Good,false
Office.UserProfile,emailAddress,Method,Good,false
Office.UserProfile,timeZone,Method,Good,false
PowerPoint.AddSlideOptions,N/A,Class,Good,false
PowerPoint.AddSlideOptions,layoutId,Method,Good,false
PowerPoint.AddSlideOptions,slideMasterId,Method,Good,false
PowerPoint.Application,N/A,Class,Fine,false
PowerPoint.Application,context,Method,Good,false
PowerPoint.Application,newObject(context),Method,Fine,false
PowerPoint.Application,toJSON(),Method,Good,false
PowerPoint.BulletFormat,N/A,Class,Good,false
PowerPoint.BulletFormat,context,Method,Good,false
PowerPoint.BulletFormat,visible,Method,Good,false
PowerPoint.BulletFormat,load(options),Method,Good,false
PowerPoint.BulletFormat,load(propertyNames),Method,Good,false
PowerPoint.BulletFormat,load(propertyNamesAndPaths),Method,Good,false
PowerPoint.BulletFormat,toJSON(),Method,Good,false
PowerPoint.ConnectorType,N/A,Class,Good,false
PowerPoint.ConnectorType,curve,EnumField,Fine,false
PowerPoint.ConnectorType,elbow,EnumField,Fine,false
PowerPoint.ConnectorType,straight,EnumField,Fine,false
PowerPoint.ErrorCodes,N/A,Class,Missing,false
PowerPoint.ErrorCodes,generalException,EnumField,Missing,false
PowerPoint.GeometricShapeType,N/A,Class,Good,false
PowerPoint.GeometricShapeType,accentBorderCallout1,EnumField,Fine,false
PowerPoint.GeometricShapeType,accentBorderCallout2,EnumField,Fine,false
PowerPoint.GeometricShapeType,accentBorderCallout3,EnumField,Fine,false
PowerPoint.GeometricShapeType,accentCallout1,EnumField,Fine,false
PowerPoint.GeometricShapeType,accentCallout2,EnumField,Fine,false
PowerPoint.GeometricShapeType,accentCallout3,EnumField,Fine,false
PowerPoint.GeometricShapeType,actionButtonBackPrevious,EnumField,Fine,false
PowerPoint.GeometricShapeType,actionButtonBeginning,EnumField,Fine,false
PowerPoint.GeometricShapeType,actionButtonBlank,EnumField,Fine,false
PowerPoint.GeometricShapeType,actionButtonDocument,EnumField,Fine,false
PowerPoint.GeometricShapeType,actionButtonEnd,EnumField,Fine,false
PowerPoint.GeometricShapeType,actionButtonForwardNext,EnumField,Fine,false
PowerPoint.GeometricShapeType,actionButtonHelp,EnumField,Fine,false
PowerPoint.GeometricShapeType,actionButtonHome,EnumField,Fine,false
PowerPoint.GeometricShapeType,actionButtonInformation,EnumField,Fine,false
PowerPoint.GeometricShapeType,actionButtonMovie,EnumField,Fine,false
PowerPoint.GeometricShapeType,actionButtonReturn,EnumField,Fine,false
PowerPoint.GeometricShapeType,actionButtonSound,EnumField,Fine,false
PowerPoint.GeometricShapeType,arc,EnumField,Fine,false
PowerPoint.GeometricShapeType,bentArrow,EnumField,Fine,false
PowerPoint.GeometricShapeType,bentUpArrow,EnumField,Fine,false
PowerPoint.GeometricShapeType,bevel,EnumField,Fine,false
PowerPoint.GeometricShapeType,blockArc,EnumField,Fine,false
PowerPoint.GeometricShapeType,borderCallout1,EnumField,Fine,false
PowerPoint.GeometricShapeType,borderCallout2,EnumField,Fine,false
PowerPoint.GeometricShapeType,borderCallout3,EnumField,Fine,false
PowerPoint.GeometricShapeType,bracePair,EnumField,Fine,false
PowerPoint.GeometricShapeType,bracketPair,EnumField,Fine,false
PowerPoint.GeometricShapeType,callout1,EnumField,Fine,false
PowerPoint.GeometricShapeType,callout2,EnumField,Fine,false
PowerPoint.GeometricShapeType,callout3,EnumField,Fine,false
PowerPoint.GeometricShapeType,can,EnumField,Fine,false
PowerPoint.GeometricShapeType,chartPlus,EnumField,Fine,false
PowerPoint.GeometricShapeType,chartStar,EnumField,Fine,false
PowerPoint.GeometricShapeType,chartX,EnumField,Fine,false
PowerPoint.GeometricShapeType,chevron,EnumField,Fine,false
PowerPoint.GeometricShapeType,chord,EnumField,Fine,false
PowerPoint.GeometricShapeType,circularArrow,EnumField,Fine,false
PowerPoint.GeometricShapeType,cloud,EnumField,Fine,false
PowerPoint.GeometricShapeType,cloudCallout,EnumField,Fine,false
PowerPoint.GeometricShapeType,corner,EnumField,Fine,false
PowerPoint.GeometricShapeType,cornerTabs,EnumField,Fine,false
PowerPoint.GeometricShapeType,cube,EnumField,Fine,false
PowerPoint.GeometricShapeType,curvedDownArrow,EnumField,Fine,false
PowerPoint.GeometricShapeType,curvedLeftArrow,EnumField,Fine,false
PowerPoint.GeometricShapeType,curvedRightArrow,EnumField,Fine,false
PowerPoint.GeometricShapeType,curvedUpArrow,EnumField,Fine,false
PowerPoint.GeometricShapeType,decagon,EnumField,Fine,false
PowerPoint.GeometricShapeType,diagonalStripe,EnumField,Fine,false
PowerPoint.GeometricShapeType,diamond,EnumField,Fine,false
PowerPoint.GeometricShapeType,dodecagon,EnumField,Fine,false
PowerPoint.GeometricShapeType,donut,EnumField,Fine,false
PowerPoint.GeometricShapeType,doubleWave,EnumField,Fine,false
PowerPoint.GeometricShapeType,downArrow,EnumField,Fine,false
PowerPoint.GeometricShapeType,downArrowCallout,EnumField,Fine,false
PowerPoint.GeometricShapeType,ellipse,EnumField,Fine,false
PowerPoint.GeometricShapeType,ellipseRibbon,EnumField,Fine,false
PowerPoint.GeometricShapeType,ellipseRibbon2,EnumField,Fine,false
PowerPoint.GeometricShapeType,flowChartAlternateProcess,EnumField,Fine,false
PowerPoint.GeometricShapeType,flowChartCollate,EnumField,Fine,false
PowerPoint.GeometricShapeType,flowChartConnector,EnumField,Fine,false
PowerPoint.GeometricShapeType,flowChartDecision,EnumField,Fine,false
